VIN,Trip,Make,Model,Version,Grade,Engine_Temperature,Battery_Voltage,Engine_Vibration,Mileage,Oil_Temperature,Coolant_Temperature,Engine_Load,RPM,Throttle_Position,Intake_Air_Temperature,Exhaust_Gas_Temperature,Fuel_Pressure
VIN00015,7,Mazda,Mazda3,2.5L,Grand Touring,106.19999999999999,11.78,2.45,18.71,113.9,82.0,71.89999999999999,6372,68.9,40.800000000000004,638.0,62.5
VIN00015,8,Mazda,Mazda3,2.5L,Grand Touring,102.5,12.659999999999998,1.7800000000000002,19.46,97.80000000000001,88.2,59.599999999999994,4462,53.6,39.400000000000006,522.7,48.1
VIN00015,9,Mazda,Mazda3,2.5L,Grand Touring,87.0,12.42,1.7800000000000002,16.810000000000002,111.80000000000001,84.8,52.9,4158,58.4,50.900000000000006,640.1,56.2
VIN00015,10,Mazda,Mazda3,2.5L,Grand Touring,109.39999999999999,11.909999999999998,3.33,19.03,104.10000000000001,93.2,72.2,2120,52.8,51.800000000000004,535.8000000000001,62.300000000000004
VIN00016,0,Nissan,Altima,2.5L,Platinum,104.9,12.04,3.06,10.71,70.6,114.4,52.1,6314,47.1,29.5,609.4,31.1
VIN00016,1,Nissan,Altima,2.5L,Platinum,92.80000000000001,11.79,3.66,9.14,70.6,116.7,53.800000000000004,1212,48.800000000000004,29.7,605.8,33.5
VIN00016,2,Nissan,Altima,2.5L,Platinum,93.60000000000001,11.25,3.76,9.520000000000001,70.6,123.4,39.6,3512,38.3,36.9,625.0,31.3
VIN00016,3,Nissan,Altima,2.5L,Platinum,107.5,12.11,4.02,11.3,63.8,107.4,45.800000000000004,6522,35.1,37.3,510.09999999999997,33.0
VIN00016,4,Nissan,Altima,2.5L,Platinum,109.4,12.42,2.55,10.030000000000001,74.5,113.5,66.4,1396,52.9,30.6,555.5,40.5
VIN00016,5,Nissan,Altima,2.5L,Platinum,94.10000000000001,12.209999999999999,2.94,9.0,80.5,113.0,50.5,1608,50.5,36.6,696.4,24.900000000000002
VIN00016,6,Nissan,Altima,2.5L,Platinum,99.9,11.409999999999998,3.23,10.81,69.5,121.10000000000001,54.6,759,55.900000000000006,20.2,675.9,31.700000000000003
VIN00016,7,Nissan,Altima,2.5L,Platinum,118.0,11.27,2.48,9.860000000000001,67.8,120.30000000000001,64.7,5186,52.300000000000004,23.4,708.6,21.700000000000003
VIN00016,8,Nissan,Altima,2.5L,Platinum,105.5,12.569999999999999,3.5100000000000002,9.06,68.69999999999999,106.5,37.7,704,52.800000000000004,30.8,694.5,26.8
VIN00016,9,Nissan,Altima,2.5L,Platinum,107.0,12.659999999999998,3.2600000000000002,8.89,66.6,124.0,39.5,2732,55.1,37.3,567.8,29.8
VIN00016,10,Nissan,Altima,2.5L,Platinum,108.4,11.29,2.0700000000000003,12.31,65.0,109.10000000000001,41.3,3185,35.1,29.4,687.1999999999999,23.3
VIN00017,0,Mercedes,C200,1.5L Turbo,AMG Line,85.4,14.31,1.29,6.91,80.8,109.3,78.8,5894,90.8,37.9,225.6,36.8
VIN00017,1,Mercedes,C200,1.5L Turbo,AMG Line,82.7,13.860000000000001,0.38,6.96,81.39999999999999,114.1,76.2,6096,95.7,37.6,157.8,29.799999999999997
VIN00017,2,Mercedes,C200,1.5L Turbo,AMG Line,74.2,13.610000000000001,1.69,7.37,88.2,113.6,87.3,4332,99.39999999999999,40.1,278.1,27.999999999999996
VIN00017,3,Mercedes,C200,1.5L Turbo,AMG Line,83.2,14.66,0.96,5.0200000000000005,76.39999999999999,108.5,92.39999999999999,1294,104.89999999999999,33.4,186.6,34.9
VIN00017,4,Mercedes,C200,1.5L Turbo,AMG Line,92.7,13.98,2.12,5.7700000000000005,86.89999999999999,110.7,91.0,2971,83.1,28.099999999999998,155.1,37.9
VIN00017,5,Mercedes,C200,1.5L Turbo,AMG Line,82.9,14.860000000000001,1.96,7.08,82.89999999999999,108.3,77.3,3309,89.2,46.0,136.89999999999998,42.0
VIN00017,6,Mercedes,C200,1.5L Turbo,AMG Line,80.2,14.860000000000001,1.1400000000000001,8.79,90.1,117.3,84.0,6051,105.7,35.5,310.1,36.699999999999996
VIN00017,7,Mercedes,C200,1.5L Turbo,AMG Line,83.30000000000001,14.72,2.18,6.42,72.3,104.39999999999999,68.2,862,100.5,41.5,166.5,41.3
VIN00017,8,Mercedes,C200,1.5L Turbo,AMG Line,87.9,15.030000000000001,1.6600000000000001,5.96,81.8,103.0,83.2,6471,79.0,46.099999999999994,159.89999999999998,31.099999999999998
VIN00017,9,Mercedes,C200,1.5L Turbo,AMG Line,95.10000000000001,14.940000000000001,1.92,7.79,77.39999999999999,101.39999999999999,74.6,1631,77.2,41.0,280.5,30.299999999999997
VIN00017,10,Mercedes,C200,1.5L Turbo,AMG Line,78.9,14.96,0.3500000000000001,5.86,74.1,110.0,83.7,6382,91.5,42.0,203.1,31.199999999999996
VIN00018,0,BMW,320i,2.0L Turbo,Luxury,103.4,14.39,4.76,19.71,89.3,101.2,45.4,4389,87.0,44.5,555.6,57.7
VIN00018,1,BMW,320i,2.0L Turbo,Luxury,116.9,15.06,4.74,18.080000000000002,92.89999999999999,97.3,52.699999999999996,1513,99.1,46.4,463.8,48.6
VIN00018,2,BMW,320i,2.0L Turbo,Luxury,114.4,14.05,4.55,20.2,83.39999999999999,98.5,31.2,5234,76.3,41.7,637.1,60.300000000000004
VIN00018,3,BMW,320i,2.0L Turbo,Luxury,98.0,13.620000000000001,4.4399999999999995,20.1,94.6,108.60000000000001,31.9,3870,82.2,44.1,568.8000000000001,48.1
VIN00018,4,BMW,320i,2.0L Turbo,Luxury,112.5,13.68,3.8299999999999996,19.130000000000003,98.8,105.3,53.8,2470,83.2,46.7,540.8000000000001,66.3
VIN00018,5,BMW,320i,2.0L Turbo,Luxury,89.7,14.33,4.569999999999999,20.0,95.8,95.4,51.5,4895,89.5,45.4,634.4,48.800000000000004
VIN00018,6,BMW,320i,2.0L Turbo,Luxury,116.80000000000001,14.64,5.21,17.98,96.0,100.7,59.8,2113,88.6,38.4,532.1,54.7
VIN00018,7,BMW,320i,2.0L Turbo,Luxury,92.9,15.06,4.38,20.880000000000003,84.7,100.4,58.2,1609,77.4,52.2,489.90000000000003,49.300000000000004
VIN00018,8,BMW,320i,2.0L Turbo,Luxury,100.7,14.870000000000001,4.97,18.330000000000002,84.39999999999999,105.60000000000001,36.4,5183,91.6,54.5,654.4,53.2
VIN00018,9,BMW,320i,2.0L Turbo,Luxury,117.9,13.68,3.8,18.44,98.89999999999999,99.10000000000001,52.699999999999996,2276,85.2,52.7,494.5,62.2
VIN00018,10,BMW,320i,2.0L Turbo,Luxury,105.60000000000001,14.620000000000001,5.069999999999999,19.85,96.7,93.10000000000001,39.3,6330,88.3,54.2,504.1,63.0
VIN00019,0,Audi,A4,2.0L TFSI,Premium,99.8,12.21,3.58,6.81,99.7,84.7,87.5,914,24.2,44.6,578.1,66.2
VIN00019,1,Audi,A4,2.0L TFSI,Premium,87.8,11.88,2.99,7.239999999999999,101.0,92.60000000000001,101.1,1338,19.1,49.2,542.6,59.2
VIN00019,2,Audi,A4,2.0L TFSI,Premium,108.5,11.430000000000001,2.83,8.33,109.5,87.60000000000001,95.9,806,29.6,39.1,667.0,60.900000000000006
VIN00019,3,Audi,A4,2.0L TFSI,Premium,113.7,11.450000000000001,3.3,8.629999999999999,91.4,83.8,85.6,3399,28.7,53.5,526.2,56.300000000000004
VIN00019,4,Audi,A4,2.0L TFSI,Premium,103.39999999999999,11.89,3.64,4.9399999999999995,96.3,92.60000000000001,101.2,981,38.0,50.300000000000004,550.8000000000001,68.9
VIN00019,5,Audi,A4,2.0L TFSI,Premium,93.5,11.81,3.45,7.369999999999999,95.4,78.7,98.8,5626,21.8,48.0,545.3000000000001,57.900000000000006
VIN00019,6,Audi,A4,2.0L TFSI,Premium,97.8,11.48,3.64,5.13,105.10000000000001,91.10000000000001,73.5,5866,21.9,50.300000000000004,575.1,69.10000000000001
VIN00019,7,Audi,A4,2.0L TFSI,Premium,93.1,11.510000000000002,3.29,5.22,105.3,76.10000000000001,89.9,2867,29.5,49.2,637.8000000000001,64.10000000000001
VIN00019,8,Audi,A4,2.0L TFSI,Premium,104.2,11.71,4.51,8.29,99.8,84.10000000000001,78.5,6827,33.1,46.9,549.8000000000001,59.5
VIN00019,9,Audi,A4,2.0L TFSI,Premium,93.2,12.41,4.47,8.45,98.4,84.5,90.2,757,10.7,45.300000000000004,481.20000000000005,62.6
VIN00019,10,Audi,A4,2.0L TFSI,Premium,101.2,11.680000000000001,3.71,7.699999999999999,100.10000000000001,74.8,89.2,6512,28.9,50.6,531.0,63.300000000000004
VIN00020,0,Toyota,Corolla,1.8L,XLE,102.6,12.03,2.81,17.18,83.5,112.2,70.7,4896,46.6,17.6,400.6,86.2
VIN00020,1,Toyota,Corolla,1.8L,XLE,97.8,11.969999999999999,2.23,15.83,91.7,122.0,69.4,1063,44.800000000000004,21.6,411.90000000000003,85.2
VIN00020,2,Toyota,Corolla,1.8L,XLE,107.19999999999999,12.62,3.3600000000000003,19.12,79.0,121.2,56.0,4380,60.400000000000006,24.5,486.3,92.8
VIN00020,3,Toyota,Corolla,1.8L,XLE,111.0,11.569999999999999,3.5300000000000002,17.84,92.6,105.3,84.5,721,38.400000000000006,10.200000000000001,362.8,81.4
VIN00020,4,Toyota,Corolla,1.8L,XLE,105.5,11.44,3.72,17.73,85.8,104.2,65.4,3017,38.2,20.8,398.6,87.2
VIN00020,5,Toyota,Corolla,1.8L,XLE,88.6,12.57,2.92,15.64,80.1,113.4,69.60000000000001,4851,53.5,23.700000000000003,469.5,85.10000000000001
VIN00020,6,Toyota,Corolla,1.8L,XLE,101.5,11.6,1.88,17.18,87.7,117.60000000000001,79.4,5198,56.6,11.400000000000002,414.5,93.3
VIN00020,7,Toyota,Corolla,1.8L,XLE,117.6,12.45,3.56,18.29,81.9,112.8,84.10000000000001,1936,52.0,17.5,465.3,79.4
VIN00020,8,Toyota,Corolla,1.8L,XLE,105.8,11.299999999999999,2.72,16.23,79.3,106.7,85.10000000000001,1296,49.0,22.700000000000003,453.40000000000003,91.8
VIN00020,9,Toyota,Corolla,1.8L,XLE,114.89999999999999,12.53,3.75,17.64,87.0,118.9,79.9,2527,53.6,22.400000000000002,365.5,76.5
VIN00020,10,Toyota,Corolla,1.8L,XLE,102.19999999999999,11.719999999999999,2.87,18.82,73.9,116.0,63.5,1814,33.0,19.900000000000002,311.1,87.0
VIN00021,0,Ford,Focus,1.5L,Titanium,106.1,14.04,3.03,7.4,89.8,100.8,33.1,5550,15.3,30.0,651.8,69.4
VIN00021,1,Ford,Focus,1.5L,Titanium,99.0,14.53,3.79,7.930000000000001,99.8,95.3,46.8,6089,20.700000000000003,25.4,745.0,62.00000000000001
VIN00021,2,Ford,Focus,1.5L,Titanium,120.39999999999999,13.43,3.57,6.5200000000000005,90.1,98.1,36.800000000000004,2819,26.700000000000003,25.6,691.1999999999999,76.10000000000001
VIN00021,3,Ford,Focus,1.5L,Titanium,108.39999999999999,13.399999999999999,3.32,5.640000000000001,93.0,97.1,35.9,4460,6.700000000000001,20.9,670.9,72.30000000000001
VIN00021,4,Ford,Focus,1.5L,Titanium,97.1,13.549999999999999,3.86,8.1,96.7,98.5,26.8,4148,3.1000000000000014,20.1,553.4,66.10000000000001
VIN00021,5,Ford,Focus,1.5L,Titanium,116.8,13.43,2.59,6.510000000000001,96.1,97.89999999999999,25.1,2083,5.300000000000001,27.6,646.8,73.80000000000001
VIN00021,6,Ford,Focus,1.5L,Titanium,104.39999999999999,14.389999999999999,3.34,8.540000000000001,80.89999999999999,93.39999999999999,34.7,2115,25.6,21.1,669.5,63.10000000000001
VIN00021,7,Ford,Focus,1.5L,Titanium,119.19999999999999,14.79,3.4299999999999997,5.7700000000000005,91.2,100.7,25.400000000000002,4717,7.4,38.8,689.5,71.9
VIN00021,8,Ford,Focus,1.5L,Titanium,91.8,13.78,2.76,7.630000000000001,95.0,101.89999999999999,19.3,3273,26.0,21.5,690.4,63.00000000000001
VIN00021,9,Ford,Focus,1.5L,Titanium,113.0,14.709999999999999,2.3099999999999996,6.59,90.7,107.0,19.1,2450,8.8,36.6,707.5999999999999,73.0
VIN00021,10,Ford,Focus,1.5L,Titanium,120.19999999999999,14.59,3.6599999999999997,7.48,85.3,94.1,38.800000000000004,3410,24.700000000000003,33.3,639.3,69.0
VIN00022,0,Nissan,Altima,2.5L,Platinum,92.7,12.52,0.58,6.98,89.8,87.7,75.8,5796,15.1,56.5,309.7,90.2
VIN00022,1,Nissan,Altima,2.5L,Platinum,102.5,12.16,0.62,5.130000000000001,93.1,83.10000000000001,64.5,6275,11.8,58.9,228.7,83.2
VIN00022,2,Nissan,Altima,2.5L,Platinum,77.8,12.77,0.11999999999999994,7.2700000000000005,95.3,78.8,90.7,4912,1.799999999999999,50.2,324.8,88.4
VIN00022,3,Nissan,Altima,2.5L,Platinum,80.3,12.469999999999999,1.3599999999999999,6.99,92.39999999999999,94.8,75.5,4403,25.2,48.7,319.09999999999997,98.7
VIN00022,4,Nissan,Altima,2.5L,Platinum,89.4,12.69,0.69,5.880000000000001,91.8,87.5,84.2,3759,29.9,52.2,251.2,84.10000000000001
VIN00022,5,Nissan,Altima,2.5L,Platinum,80.7,12.12,1.44,6.670000000000001,91.6,79.9,65.2,5496,17.7,50.0,211.0,92.5
VIN00022,6,Nissan,Altima,2.5L,Platinum,89.8,12.24,-0.41000000000000003,5.050000000000001,82.5,93.4,72.3,1187,11.0,56.8,266.3,89.4
VIN00022,7,Nissan,Altima,2.5L,Platinum,80.8,12.87,1.16,5.62,91.2,94.3,77.39999999999999,3314,7.8,56.5,216.89999999999998,92.7
VIN00022,8,Nissan,Altima,2.5L,Platinum,80.60000000000001,12.24,-0.2300000000000001,6.010000000000001,87.5,80.10000000000001,86.89999999999999,2754,26.2,52.6,329.3,90.10000000000001
VIN00022,9,Nissan,Altima,2.5L,Platinum,101.7,13.219999999999999,0.23999999999999994,7.8500000000000005,82.39999999999999,81.8,70.3,6978,0.5999999999999996,65.5,333.2,88.5
VIN00022,10,Nissan,Altima,2.5L,Platinum,94.5,12.799999999999999,0.82,5.99,82.89999999999999,92.2,83.8,3967,9.8,47.0,296.2,83.4
VIN00023,0,Audi,A4,2.0L TFSI,Premium,106.5,12.39,4.77,15.99,107.4,90.7,23.7,1754,85.7,57.0,629.1,56.9
VIN00023,1,Audi,A4,2.0L TFSI,Premium,100.1,13.08,4.31,17.68,100.60000000000001,90.0,22.0,5249,71.5,52.2,542.8000000000001,50.6
VIN00023,2,Audi,A4,2.0L TFSI,Premium,101.5,12.23,5.239999999999999,15.93,108.30000000000001,100.0,13.6,6465,96.2,62.9,720.0,64.9
VIN00023,3,Audi,A4,2.0L TFSI,Premium,98.6,12.790000000000001,4.109999999999999,17.11,98.60000000000001,90.9,35.9,5648,79.60000000000001,51.9,588.5,62.0
VIN00023,4,Audi,A4,2.0L TFSI,Premium,115.1,12.270000000000001,3.9899999999999993,16.45,114.30000000000001,100.2,12.7,4276,99.60000000000001,58.2,667.6,61.5
VIN00023,5,Audi,A4,2.0L TFSI,Premium,115.7,12.63,3.9999999999999996,16.79,108.10000000000001,98.2,23.3,2446,83.9,47.1,702.8000000000001,66.5
VIN00023,6,Audi,A4,2.0L TFSI,Premium,92.1,11.96,5.05,16.09,100.7,91.7,16.0,6916,92.60000000000001,51.8,708.0,47.4
VIN00023,7,Audi,A4,2.0L TFSI,Premium,109.6,12.620000000000001,3.9099999999999997,14.14,101.2,97.3,17.1,3734,80.60000000000001,60.5,671.0,62.4
VIN00023,8,Audi,A4,2.0L TFSI,Premium,94.8,12.74,4.579999999999999,17.54,111.10000000000001,91.8,19.4,4237,90.60000000000001,56.4,722.1,54.3
VIN00023,9,Audi,A4,2.0L TFSI,Premium,95.7,11.83,3.8299999999999996,15.01,115.5,88.60000000000001,13.0,1463,83.0,48.7,568.0,56.9
VIN00023,10,Audi,A4,2.0L TFSI,Premium,117.2,12.38,5.33,16.15,115.10000000000001,81.10000000000001,9.899999999999999,1072,100.60000000000001,57.7,632.0,62.699999999999996
VIN00024,0,Honda,Civic,2.0L,Sport,80.8,12.99,1.98,16.49,82.3,107.6,72.4,4659,47.8,44.5,474.1,92.0
VIN00024,1,Honda,Civic,2.0L,Sport,76.0,13.450000000000001,2.2,15.629999999999999,75.3,116.0,59.400000000000006,1987,47.9,50.9,492.0,99.5
VIN00024,2,Honda,Civic,2.0L,Sport,81.89999999999999,13.780000000000001,1.28,16.439999999999998,78.89999999999999,109.0,71.4,3968,39.4,46.2,461.20000000000005,98.2
VIN00024,3,Honda,Civic,2.0L,Sport,83.3,12.72,1.64,14.889999999999999,92.1,104.1,64.4,1014,56.0,52.9,454.8,97.7
VIN00024,4,Honda,Civic,2.0L,Sport,88.6,12.24,1.62,15.299999999999999,88.2,109.6,86.80000000000001,4648,34.5,40.4,482.40000000000003,101.6
VIN00024,5,Honda,Civic,2.0L,Sport,71.3,12.46,1.96,17.54,88.5,114.3,72.0,1045,55.0,40.1,421.0,88.7
VIN00024,6,Honda,Civic,2.0L,Sport,78.8,12.950000000000001,2.36,14.619999999999997,76.6,105.89999999999999,69.9,5675,59.3,54.4,422.20000000000005,99.0
VIN00024,7,Honda,Civic,2.0L,Sport,80.1,13.26,2.02,15.139999999999999,89.8,112.69999999999999,64.10000000000001,3507,42.599999999999994,41.8,554.6,94.3
VIN00024,8,Honda,Civic,2.0L,Sport,93.3,13.52,1.75,17.81,74.39999999999999,114.69999999999999,85.10000000000001,1839,47.699999999999996,44.3,438.3,99.6
VIN00024,9,Honda,Civic,2.0L,Sport,94.5,12.49,2.15,15.479999999999999,85.0,112.5,85.7,5528,33.099999999999994,49.0,564.1,94.4
VIN00024,10,Honda,Civic,2.0L,Sport,91.89999999999999,12.64,1.2,15.179999999999998,80.7,111.0,58.00000000000001,3387,36.5,46.9,384.70000000000005,101.3
VIN00025,0,Ford,Focus,1.5L,Titanium,109.4,14.18,2.05,9.33,115.1,99.6,42.4,3401,27.7,36.5,417.1,60.5
VIN00025,1,Ford,Focus,1.5L,Titanium,98.80000000000001,14.76,2.73,9.09,105.69999999999999,103.1,46.199999999999996,2748,16.299999999999997,35.9,493.90000000000003,69.3
VIN00025,2,Ford,Focus,1.5L,Titanium,120.5,13.54,2.9899999999999998,7.390000000000001,119.5,106.5,52.599999999999994,963,39.5,38.6,512.2,63.4
VIN00025,3,Ford,Focus,1.5L,Titanium,95.4,13.9,1.0699999999999998,11.120000000000001,117.3,102.6,50.599999999999994,5928,18.0,40.8,426.5,68.3
VIN00025,4,Ford,Focus,1.5L,Titanium,106.7,13.42,1.89,9.07,110.39999999999999,93.6,37.1,3118,21.299999999999997,38.8,442.1,59.5
VIN00025,5,Ford,Focus,1.5L,Titanium,105.30000000000001,14.82,1.8599999999999999,7.76,109.6,91.69999999999999,31.2,4542,24.3,39.7,377.90000000000003,50.7
VIN00025,6,Ford,Focus,1.5L,Titanium,106.2,14.94,1.9599999999999997,7.99,122.5,96.39999999999999,37.9,5906,31.4,44.2,440.1,62.3
VIN00025,7,Ford,Focus,1.5L,Titanium,96.4,14.28,1.0999999999999999,8.97,117.19999999999999,90.39999999999999,35.6,6458,19.799999999999997,38.1,506.8,63.1
VIN00025,8,Ford,Focus,1.5L,Titanium,117.60000000000001,14.52,1.8599999999999999,9.6,109.39999999999999,93.19999999999999,31.9,5324,39.5,28.4,379.20000000000005,61.4
VIN00025,9,Ford,Focus,1.5L,Titanium,123.80000000000001,14.17,1.2399999999999998,7.35,125.0,96.69999999999999,44.199999999999996,2925,24.7,35.7,467.40000000000003,67.9
VIN00025,10,Ford,Focus,1.5L,Titanium,107.7,13.75,2.6799999999999997,7.96,113.0,89.69999999999999,46.0,3376,24.2,35.3,412.8,65.8
VIN00026,0,Nissan,Altima,2.5L,Platinum,105.2,14.23,0.95,12.63,77.6,112.1,29.7,2079,83.9,44.7,349.0,86.6
VIN00026,1,Nissan,Altima,2.5L,Platinum,105.8,13.92,0.45999999999999996,14.120000000000001,70.0,116.1,40.8,3692,79.4,42.2,351.8,78.6
VIN00026,2,Nissan,Altima,2.5L,Platinum,101.7,13.64,0.77,13.34,72.39999999999999,114.8,30.9,1726,92.9,35.800000000000004,277.4,93.5
VIN00026,3,Nissan,Altima,2.5L,Platinum,104.60000000000001,14.49,0.87,11.34,71.0,107.19999999999999,32.1,2870,98.5,37.300000000000004,423.3,80.1
VIN00026,4,Nissan,Altima,2.5L,Platinum,108.0,13.82,1.3699999999999999,13.510000000000002,85.69999999999999,113.5,21.7,2722,74.5,39.7,371.5,86.1
VIN00026,5,Nissan,Altima,2.5L,Platinum,114.3,14.93,0.13,11.64,86.69999999999999,117.3,37.0,3650,71.7,50.2,281.7,91.5
VIN00026,6,Nissan,Altima,2.5L,Platinum,105.9,15.01,0.6,11.040000000000001,87.39999999999999,103.69999999999999,19.7,6264,78.30000000000001,36.5,437.4,84.0
VIN00026,7,Nissan,Altima,2.5L,Platinum,112.60000000000001,14.51,1.43,11.600000000000001,82.39999999999999,106.0,32.7,3635,96.4,51.800000000000004,353.6,77.3
VIN00026,8,Nissan,Altima,2.5L,Platinum,104.10000000000001,14.96,0.98,11.290000000000001,69.69999999999999,121.8,23.299999999999997,715,80.4,50.800000000000004,295.0,92.1
VIN00026,9,Nissan,Altima,2.5L,Platinum,118.5,14.59,0.42999999999999994,14.57,77.3,104.5,30.4,996,76.60000000000001,45.2,264.2,94.89999999999999
VIN00026,10,Nissan,Altima,2.5L,Platinum,109.9,14.22,0.22999999999999998,12.38,82.89999999999999,103.0,20.7,3103,96.9,54.2,406.6,87.5
VIN00027,0,Mazda,Mazda3,2.5L,Grand Touring,83.0,14.1,3.39,5.1,108.9,104.8,22.8,5816,53.5,31.8,676.0,43.3
VIN00027,1,Mazda,Mazda3,2.5L,Grand Touring,92.4,14.85,3.3000000000000003,5.9399999999999995,108.7,100.3,14.0,5319,62.7,25.0,703.7,44.9
VIN00027,2,Mazda,Mazda3,2.5L,Grand Touring,79.6,14.459999999999999,2.54,4.08,106.80000000000001,98.1,15.5,4016,45.9,27.5,629.3,33.8
VIN00027,3,Mazda,Mazda3,2.5L,Grand Touring,80.5,14.08,3.3600000000000003,5.58,111.5,114.1,37.3,6474,51.7,37.6,746.9,38.3
VIN00027,4,Mazda,Mazda3,2.5L,Grand Touring,97.4,14.51,4.34,4.33,105.0,98.6,28.8,754,50.5,25.3,657.2,38.599999999999994
VIN00027,5,Mazda,Mazda3,2.5L,Grand Touring,89.9,14.75,2.4400000000000004,7.069999999999999,104.7,101.89999999999999,11.200000000000001,5510,66.7,41.4,771.2,50.199999999999996
VIN00027,6,Mazda,Mazda3,2.5L,Grand Touring,97.2,14.01,3.8000000000000003,6.46,100.2,101.0,27.4,5043,47.3,33.3,644.0,48.099999999999994
VIN00027,7,Mazda,Mazda3,2.5L,Grand Touring,78.3,14.9,3.3000000000000003,4.52,113.80000000000001,109.3,18.700000000000003,6992,54.2,34.9,603.2,50.8
VIN00027,8,Mazda,Mazda3,2.5L,Grand Touring,97.7,14.709999999999999,3.3800000000000003,3.4799999999999995,117.30000000000001,108.89999999999999,32.0,2088,50.2,22.5,697.7,53.0
VIN00027,9,Mazda,Mazda3,2.5L,Grand Touring,96.9,14.69,3.95,6.27,108.60000000000001,108.8,20.5,3749,48.9,40.6,660.8,41.9
VIN00027,10,Mazda,Mazda3,2.5L,Grand Touring,69.7,14.27,2.5,6.33,115.60000000000001,95.89999999999999,29.200000000000003,3286,50.4,25.3,616.5,42.699999999999996
VIN00028,0,Mercedes,C200,1.5L Turbo,AMG Line,80.2,13.6,4.04,15.28,78.5,109.5,80.2,3612,18.0,29.0,555.5,77.6
VIN00028,1,Mercedes,C200,1.5L Turbo,AMG Line,74.9,13.059999999999999,3.7,13.42,75.1,111.1,86.3,2295,29.3,26.8,566.3,77.1
VIN00028,2,Mercedes,C200,1.5L Turbo,AMG Line,68.60000000000001,13.299999999999999,3.83,13.559999999999999,85.0,100.1,73.7,6945,13.2,26.4,527.5,70.3
VIN00028,3,Mercedes,C200,1.5L Turbo,AMG Line,84.9,13.639999999999999,3.26,13.69,87.0,108.7,77.10000000000001,6506,14.1,21.1,512.6,84.19999999999999
VIN00028,4,Mercedes,C200,1.5L Turbo,AMG Line,76.4,14.19,3.9,15.35,72.5,102.8,76.60000000000001,5048,15.6,24.9,500.2,69.5
VIN00028,5,Mercedes,C200,1.5L Turbo,AMG Line,76.0,12.83,3.88,13.709999999999999,71.5,104.4,80.10000000000001,1534,21.4,35.4,477.2,87.1
VIN00028,6,Mercedes,C200,1.5L Turbo,AMG Line,67.9,13.969999999999999,4.5600000000000005,14.41,71.0,111.2,83.2,6335,22.5,22.7,644.4,73.3
VIN00028,7,Mercedes,C200,1.5L Turbo,AMG Line,83.2,13.54,4.98,15.139999999999999,71.3,116.0,83.4,3699,16.4,33.1,500.4,76.0
VIN00028,8,Mercedes,C200,1.5L Turbo,AMG Line,79.5,13.77,5.03,16.89,69.5,103.2,87.9,4672,21.8,34.6,569.4,77.8
VIN00028,9,Mercedes,C200,1.5L Turbo,AMG Line,94.4,14.37,3.43,15.35,69.0,105.5,83.4,5591,16.7,21.2,640.5,87.39999999999999
VIN00028,10,Mercedes,C200,1.5L Turbo,AMG Line,85.9,13.85,4.91,15.77,85.3,119.4,94.60000000000001,2388,6.0,35.8,555.9,82.69999999999999
VIN00029,0,Honda,Civic,2.0L,Sport,106.1,13.89,2.71,15.47,111.4,94.1,55.8,6573,59.2,47.1,400.5,47.1
VIN00029,1,Honda,Civic,2.0L,Sport,104.5,13.16,1.93,15.17,121.0,91.69999999999999,61.9,5226,47.2,46.2,479.5,47.300000000000004
VIN00029,2,Honda,Civic,2.0L,Sport,115.5,14.63,1.92,15.680000000000001,119.10000000000001,87.5,50.0,3458,59.0,42.6,348.4,56.3
VIN00029,3,Honda,Civic,2.0L,Sport,96.0,14.57,3.38,15.34,104.5,90.5,49.199999999999996,4772,55.5,44.0,454.7,46.5
VIN00029,4,Honda,Civic,2.0L,Sport,112.39999999999999,14.67,1.71,17.09,116.30000000000001,91.0,49.3,1512,48.900000000000006,48.0,376.5,52.2
VIN00029,5,Honda,Civic,2.0L,Sport,100.39999999999999,14.24,1.98,17.29,113.60000000000001,88.0,58.9,2321,68.4,53.0,421.1,55.400000000000006
VIN00029,6,Honda,Civic,2.0L,Sport,105.8,13.57,3.34,14.25,118.5,96.19999999999999,69.7,2171,64.8,55.400000000000006,434.7,49.1
VIN00029,7,Honda,Civic,2.0L,Sport,111.3,13.3,2.7199999999999998,16.52,106.2,88.6,54.8,1491,71.2,38.6,350.6,39.0
VIN00029,8,Honda,Civic,2.0L,Sport,114.6,13.32,2.7199999999999998,13.690000000000001,115.0,96.5,44.599999999999994,6371,53.900000000000006,37.3,483.4,48.800000000000004
VIN00029,9,Honda,Civic,2.0L,Sport,98.0,13.57,2.8,13.57,102.60000000000001,99.1,53.599999999999994,3676,69.60000000000001,40.6,443.5,48.5
VIN00029,10,Honda,Civic,2.0L,Sport,118.6,13.57,2.0,16.69,114.0,102.3,62.5,1986,46.0,41.2,409.6,46.6
VIN00030,0,Volkswagen,Jetta,1.4L TSI,SEL,85.7,13.06,4.78,8.29,92.3,113.9,79.5,6854,73.6,55.5,656.9,66.9
VIN00030,1,Volkswagen,Jetta,1.4L TSI,SEL,94.0,13.56,4.180000000000001,6.529999999999999,87.5,110.2,81.3,2546,67.39999999999999,57.1,736.5,67.9
VIN00030,2,Volkswagen,Jetta,1.4L TSI,SEL,94.9,13.700000000000001,4.42,8.629999999999999,96.0,111.0,78.4,6341,82.1,46.5,560.1,70.30000000000001
